trade_id,settlement_date,trade_time,trade_type,bond_type,bond_name,seller,seller_trader,buyer,buyer_trader,net_price,yield_rate,nominal_amount,settlement_amount,trade_date
TR485879,2023-10-07,2023-10-07 12:24:22,Negotiate,企业债,债券B,机构C,交易员3,机构A,交易员3,100.15,3.6,7836,7847.75,2023-10-07
TR379968,2023-11-07,2023-11-07 13:30:11,Negotiate,政策性金融债,债券E,机构B,交易员3,机构A,交易员4,97.56,4.81,3973,3876.06,2023-11-07
TR421088,2023-12-09,2023-12-09 11:27:36,Negotiate,国债,债券B,机构B,交易员2,机构E,交易员2,99.33,2.82,7082,7034.55,2023-12-09
TR832919,2023-10-18,2023-10-18 10:58:08,Negotiate,国债,债券A,机构B,交易员1,机构E,交易员3,100.05,3.39,2154,2155.08,2023-10-18
TR357956,2023-11-17,2023-11-17 16:18:23,RFQ,政策性金融债,债券C,机构D,交易员4,机构A,交易员5,102.84,4.78,3281,3374.18,2023-11-17
TR524617,2023-07-26,2023-07-26 10:21:36,RFQ,政策性金融债,债券E,机构D,交易员1,机构B,交易员4,102.84,4.94,4497,4624.71,2023-07-26
TR613069,2023-05-14,2023-05-14 11:25:50,Negotiate,企业债,债券B,机构E,交易员1,机构D,交易员2,98.27,3.32,7944,7806.57,2023-05-14
TR538540,2023-09-11,2023-09-11 14:08:44,RFQ,政策性金融债,债券D,机构D,交易员5,机构E,交易员1,100.04,3.27,8753,8756.5,2023-09-11
TR237109,2023-12-29,2023-12-29 15:49:48,RFQ,国债,债券E,机构D,交易员1,机构E,交易员2,101.57,3.4,5442,5527.44,2023-12-29
TR948642,2023-01-26,2023-01-26 11:58:33,RFQ,企业债,债券D,机构C,交易员2,机构A,交易员2,99.23,4.42,7628,7569.26,2023-01-26
TR468142,2023-02-25,2023-02-25 16:59:28,Negotiate,政策性金融债,债券D,机构E,交易员5,机构D,交易员3,102.43,3.88,6472,6629.27,2023-02-25
TR223999,2023-04-27,2023-04-27 09:45:04,Negotiate,企业债,债券A,机构C,交易员4,机构E,交易员1,101.07,4.1,9662,9765.38,2023-04-27
TR677476,2023-09-03,2023-09-03 14:50:15,RFQ,企业债,债券C,机构B,交易员4,机构E,交易员5,96.36,4.75,9082,8751.42,2023-09-03
TR390184,2023-11-21,2023-11-21 14:25:31,RFQ,企业债,债券E,机构A,交易员2,机构D,交易员5,99.37,3.81,3616,3593.22,2023-11-21
TR460681,2023-06-22,2023-06-22 12:59:27,Negotiate,企业债,债券D,机构D,交易员3,机构E,交易员5,98.41,2.78,3804,3743.52,2023-06-22
TR165109,2023-04-07,2023-04-07 13:52:34,Negotiate,企业债,债券D,机构C,交易员1,机构A,交易员1,99.03,4.11,6149,6089.35,2023-04-07
TR573565,2023-05-05,2023-05-05 10:11:12,RFQ,国债,债券C,机构B,交易员2,机构D,交易员3,103.06,3.94,7749,7986.12,2023-05-05
TR656863,2023-06-08,2023-06-08 15:02:55,Negotiate,政策性金融债,债券B,机构A,交易员1,机构D,交易员2,101.46,3.74,3275,3322.82,2023-06-08
TR439388,2023-04-14,2023-04-14 13:51:15,RFQ,国债,债券E,机构B,交易员3,机构C,交易员4,103.68,4.07,1133,1174.69,2023-04-14
TR862022,2023-11-06,2023-11-06 13:20:41,Negotiate,企业债,债券A,机构B,交易员4,机构C,交易员4,100.29,4.48,8765,8790.42,2023-11-06
TR260108,2023-12-18,2023-12-18 12:28:22,Negotiate,企业债,债券B,机构A,交易员5,机构B,交易员1,98.3,3.21,4630,4551.29,2023-12-18
TR228225,2023-11-10,2023-11-10 16:47:05,Negotiate,企业债,债券B,机构A,交易员5,机构C,交易员5,103.96,3.08,9543,9920.9,2023-11-10
TR361772,2023-10-15,2023-10-15 15:16:46,RFQ,政策性金融债,债券D,机构E,交易员2,机构B,交易员4,102.14,2.85,4283,4374.66,2023-10-15
TR958464,2023-08-23,2023-08-23 16:36:59,Negotiate,国债,债券C,机构B,交易员2,机构C,交易员1,102.31,4.61,2730,2793.06,2023-08-23
TR381462,2023-04-14,2023-04-14 12:29:45,Negotiate,企业债,债券D,机构D,交易员1,机构E,交易员1,101.06,4.61,1759,1777.65,2023-04-14
TR267793,2023-11-23,2023-11-23 11:17:15,Negotiate,企业债,债券A,机构C,交易员3,机构B,交易员4,96.61,4.72,8681,8386.71,2023-11-23
TR312670,2023-04-11,2023-04-11 09:08:10,RFQ,政策性金融债,债券B,机构A,交易员4,机构B,交易员3,102.27,3.29,6712,6864.36,2023-04-11
TR167970,2023-07-23,2023-07-23 09:49:12,RFQ,企业债,债券A,机构E,交易员2,机构A,交易员1,103.66,4.4,3038,3149.19,2023-07-23
TR231926,2023-01-28,2023-01-28 15:07:46,Negotiate,政策性金融债,债券E,机构D,交易员3,机构B,交易员2,97.84,4.94,2718,2659.29,2023-01-28
TR974307,2023-01-01,2023-01-01 10:41:41,Negotiate,企业债,债券E,机构B,交易员3,机构E,交易员3,104.9,3.93,5592,5866.01,2023-01-01
TR263191,2023-04-28,2023-04-28 12:01:55,Negotiate,企业债,债券B,机构A,交易员5,机构C,交易员4,96.44,2.88,6269,6045.82,2023-04-28
TR405526,2023-09-02,2023-09-02 16:53:47,RFQ,政策性金融债,债券E,机构D,交易员1,机构A,交易员3,97.3,2.64,4569,4445.64,2023-09-02
TR727896,2023-08-09,2023-08-09 15:25:56,RFQ,企业债,债券C,机构E,交易员1,机构C,交易员3,96.72,4.17,5270,5097.14,2023-08-09
TR411389,2023-09-01,2023-09-01 16:46:39,RFQ,企业债,债券C,机构B,交易员5,机构C,交易员4,104.35,2.54,3195,3333.98,2023-09-01
TR826746,2023-05-21,2023-05-21 09:05:39,RFQ,企业债,债券C,机构B,交易员2,机构C,交易员4,96.93,3.74,1565,1516.95,2023-05-21
TR522855,2023-12-15,2023-12-15 16:50:03,RFQ,企业债,债券D,机构E,交易员2,机构A,交易员5,99.64,4.27,5607,5586.81,2023-12-15
TR315233,2023-10-02,2023-10-02 16:30:22,RFQ,企业债,债券B,机构C,交易员1,机构B,交易员1,99.77,2.51,9355,9333.48,2023-10-02
TR274617,2023-01-13,2023-01-13 16:18:20,RFQ,国债,债券B,机构C,交易员3,机构D,交易员2,96.84,3.56,9722,9414.78,2023-01-13
TR865750,2023-07-15,2023-07-15 12:52:12,Negotiate,企业债,债券C,机构D,交易员4,机构C,交易员5,97.09,4.68,3891,3777.77,2023-07-15
TR300338,2023-08-04,2023-08-04 11:42:07,Negotiate,国债,债券A,机构B,交易员2,机构E,交易员3,97.36,3.62,7683,7480.17,2023-08-04
TR774318,2023-02-22,2023-02-22 16:13:02,Negotiate,企业债,债券E,机构D,交易员5,机构C,交易员3,100.75,4.09,7446,7501.85,2023-02-22
TR724171,2023-03-19,2023-03-19 13:49:13,Negotiate,企业债,债券C,机构B,交易员5,机构E,交易员4,97.12,3.36,1043,1012.96,2023-03-19
TR464140,2023-07-08,2023-07-08 11:06:27,Negotiate,企业债,债券E,机构B,交易员5,机构E,交易员5,102.33,3.78,6417,6566.52,2023-07-08
TR223973,2023-07-06,2023-07-06 16:16:48,Negotiate,企业债,债券E,机构A,交易员3,机构E,交易员2,101.87,3.74,5768,5875.86,2023-07-06
TR773560,2023-11-04,2023-11-04 11:24:55,RFQ,国债,债券D,机构C,交易员4,机构E,交易员1,101.23,4.34,7730,7825.08,2023-11-04
TR632901,2023-05-03,2023-05-03 15:36:22,RFQ,企业债,债券D,机构B,交易员3,机构E,交易员5,96.89,4.64,3646,3532.61,2023-05-03
TR106429,2023-05-19,2023-05-19 09:51:41,Negotiate,政策性金融债,债券B,机构B,交易员4,机构A,交易员4,104.91,3.79,6883,7220.96,2023-05-19
TR697204,2023-09-08,2023-09-08 16:31:48,RFQ,国债,债券A,机构B,交易员1,机构A,交易员4,96.02,4.97,6076,5834.18,2023-09-08
TR899006,2023-02-28,2023-02-28 12:17:14,Negotiate,政策性金融债,债券C,机构B,交易员3,机构A,交易员1,96.5,2.69,3006,2900.79,2023-02-28
TR950917,2023-09-20,2023-09-20 12:33:41,RFQ,国债,债券C,机构E,交易员1,机构D,交易员2,96.0,4.47,2590,2486.4,2023-09-20
TR116731,2023-03-29,2023-03-29 13:13:46,Negotiate,企业债,债券C,机构D,交易员4,机构C,交易员2,101.79,4.62,8248,8395.64,2023-03-29
TR506002,2023-06-02,2023-06-02 15:19:11,RFQ,企业债,债券D,机构D,交易员4,机构C,交易员5,95.9,3.84,7669,7354.57,2023-06-02
TR211825,2023-10-05,2023-10-05 13:16:29,RFQ,政策性金融债,债券D,机构E,交易员5,机构D,交易员3,97.07,4.49,4180,4057.53,2023-10-05
TR572993,2023-12-31,2023-12-31 12:25:42,RFQ,政策性金融债,债券A,机构D,交易员2,机构E,交易员4,101.28,4.08,7718,7816.79,2023-12-31
TR566657,2023-07-07,2023-07-07 12:54:55,RFQ,国债,债券B,机构B,交易员4,机构D,交易员5,98.64,3.53,2979,2938.49,2023-07-07
TR911348,2023-07-17,2023-07-17 09:28:51,RFQ,国债,债券B,机构E,交易员1,机构A,交易员1,97.28,2.98,7836,7622.86,2023-07-17
TR290100,2023-08-11,2023-08-11 12:39:39,Negotiate,政策性金融债,债券E,机构A,交易员5,机构E,交易员4,103.65,2.87,8416,8723.18,2023-08-11
TR587157,2023-12-02,2023-12-02 11:02:05,RFQ,企业债,债券B,机构E,交易员1,机构D,交易员2,95.54,3.03,3831,3660.14,2023-12-02
TR969909,2023-09-06,2023-09-06 16:40:37,RFQ,企业债,债券B,机构C,交易员2,机构B,交易员2,97.28,2.54,7711,7501.26,2023-09-06
TR538317,2023-03-26,2023-03-26 14:41:26,RFQ,企业债,债券A,机构A,交易员1,机构D,交易员1,102.94,3.47,2641,2718.65,2023-03-26
TR864033,2023-01-09,2023-01-09 14:34:20,Negotiate,政策性金融债,债券E,机构D,交易员3,机构E,交易员1,99.45,3.33,2641,2626.47,2023-01-09
TR784466,2023-07-13,2023-07-13 09:51:35,Negotiate,政策性金融债,债券C,机构E,交易员1,机构B,交易员1,101.45,3.6,5633,5714.68,2023-07-13
TR300002,2023-01-26,2023-01-26 10:24:39,RFQ,政策性金融债,债券A,机构E,交易员3,机构C,交易员5,100.57,4.57,9865,9921.23,2023-01-26
TR802479,2023-11-16,2023-11-16 12:09:48,RFQ,国债,债券D,机构B,交易员1,机构A,交易员5,100.48,4.54,9820,9867.14,2023-11-16
TR457295,2023-08-16,2023-08-16 09:25:00,Negotiate,政策性金融债,债券B,机构B,交易员1,机构C,交易员5,102.2,3.23,7086,7241.89,2023-08-16
TR816630,2023-05-06,2023-05-06 09:50:44,RFQ,国债,债券B,机构C,交易员5,机构D,交易员4,101.42,3.66,9114,9243.42,2023-05-06
TR362886,2023-07-17,2023-07-17 11:38:59,RFQ,政策性金融债,债券E,机构E,交易员2,机构B,交易员2,95.45,4.6,1265,1207.44,2023-07-17
TR622591,2023-01-30,2023-01-30 09:46:44,RFQ,政策性金融债,债券C,机构A,交易员1,机构D,交易员5,98.53,4.06,3748,3692.9,2023-01-30
TR702273,2023-11-09,2023-11-09 11:36:04,RFQ,企业债,债券C,机构A,交易员5,机构B,交易员1,100.75,4.46,3779,3807.34,2023-11-09
TR101135,2023-12-23,2023-12-23 13:25:24,Negotiate,企业债,债券E,机构B,交易员4,机构C,交易员2,97.3,4.46,3962,3855.03,2023-12-23
TR851533,2023-01-31,2023-01-31 09:00:50,RFQ,政策性金融债,债券B,机构D,交易员5,机构C,交易员3,97.17,3.04,1705,1656.75,2023-01-31
TR653536,2023-12-17,2023-12-17 14:04:22,RFQ,企业债,债券D,机构A,交易员1,机构D,交易员5,98.0,3.92,4999,4899.02,2023-12-17
TR995895,2023-03-20,2023-03-20 15:00:20,Negotiate,企业债,债券A,机构D,交易员4,机构A,交易员4,104.64,4.49,5685,5948.78,2023-03-20
TR334903,2023-06-16,2023-06-16 10:02:50,Negotiate,国债,债券C,机构B,交易员2,机构C,交易员4,101.28,3.93,7443,7538.27,2023-06-16
TR721848,2023-03-30,2023-03-30 12:43:03,Negotiate,政策性金融债,债券A,机构A,交易员2,机构E,交易员4,98.65,3.18,8682,8564.79,2023-03-30
TR989350,2023-12-28,2023-12-28 11:33:15,RFQ,国债,债券E,机构E,交易员2,机构D,交易员5,97.3,4.6,2371,2306.98,2023-12-28
TR406606,2023-04-01,2023-04-01 13:52:04,RFQ,政策性金融债,债券D,机构A,交易员3,机构B,交易员1,104.01,2.96,3204,3332.48,2023-04-01
TR465819,2023-01-02,2023-01-02 15:56:48,RFQ,政策性金融债,债券C,机构B,交易员5,机构A,交易员5,97.86,3.97,4110,4022.05,2023-01-02
TR493245,2023-02-01,2023-02-01 15:54:22,Negotiate,国债,债券A,机构B,交易员4,机构A,交易员4,98.25,4.95,5697,5597.3,2023-02-01
TR338980,2023-03-06,2023-03-06 16:55:40,RFQ,国债,债券E,机构B,交易员3,机构D,交易员2,100.68,4.92,7141,7189.56,2023-03-06
TR507365,2023-01-06,2023-01-06 12:38:56,Negotiate,政策性金融债,债券C,机构B,交易员3,机构E,交易员4,99.7,3.2,6099,6080.7,2023-01-06
TR326394,2023-03-03,2023-03-03 11:35:27,RFQ,政策性金融债,债券A,机构D,交易员1,机构B,交易员5,100.59,4.55,5293,5324.23,2023-03-03
TR662728,2023-03-25,2023-03-25 12:10:11,RFQ,企业债,债券E,机构A,交易员3,机构B,交易员1,98.57,3.17,8996,8867.36,2023-03-25
TR873236,2023-09-02,2023-09-02 16:39:13,Negotiate,企业债,债券B,机构D,交易员4,机构E,交易员5,103.14,2.71,7238,7465.27,2023-09-02
TR768492,2023-09-17,2023-09-17 13:34:29,RFQ,政策性金融债,债券A,机构D,交易员2,机构A,交易员4,97.37,3.62,6424,6255.05,2023-09-17
TR890092,2023-06-22,2023-06-22 16:41:01,Negotiate,企业债,债券A,机构C,交易员4,机构D,交易员1,103.29,2.54,3592,3710.18,2023-06-22
TR601554,2023-01-20,2023-01-20 10:36:21,Negotiate,国债,债券D,机构A,交易员2,机构B,交易员5,104.43,4.32,5771,6026.66,2023-01-20
TR171158,2023-01-20,2023-01-20 16:34:19,RFQ,企业债,债券D,机构A,交易员1,机构C,交易员5,100.45,4.29,3556,3572.0,2023-01-20
TR215214,2023-01-21,2023-01-21 10:28:34,RFQ,企业债,债券A,机构C,交易员1,机构E,交易员4,99.54,3.91,9759,9714.11,2023-01-21
TR187953,2023-04-24,2023-04-24 12:53:23,RFQ,国债,债券B,机构A,交易员1,机构B,交易员3,103.13,3.45,1154,1190.12,2023-04-24
TR986803,2023-03-29,2023-03-29 10:57:51,RFQ,政策性金融债,债券A,机构D,交易员1,机构B,交易员4,103.85,3.18,3621,3760.41,2023-03-29
TR238061,2023-08-19,2023-08-19 14:43:56,RFQ,企业债,债券A,机构C,交易员5,机构A,交易员4,100.76,4.36,3019,3041.94,2023-08-19
TR252168,2023-03-25,2023-03-25 13:10:43,Negotiate,政策性金融债,债券A,机构C,交易员5,机构A,交易员4,104.06,4.15,3999,4161.36,2023-03-25
TR629123,2023-09-19,2023-09-19 09:52:26,RFQ,企业债,债券B,机构E,交易员5,机构C,交易员4,95.94,3.87,4544,4359.51,2023-09-19
TR785385,2023-03-30,2023-03-30 16:21:05,RFQ,政策性金融债,债券D,机构B,交易员2,机构C,交易员4,102.0,3.49,7373,7520.46,2023-03-30
TR153546,2023-10-15,2023-10-15 11:36:18,RFQ,政策性金融债,债券E,机构B,交易员5,机构D,交易员1,101.25,2.8,1186,1200.83,2023-10-15
TR506401,2023-11-29,2023-11-29 11:47:38,RFQ,企业债,债券D,机构D,交易员1,机构B,交易员4,95.94,2.86,8752,8396.67,2023-11-29
TR232964,2023-08-01,2023-08-01 16:31:17,Negotiate,政策性金融债,债券C,机构E,交易员4,机构D,交易员3,103.67,4.96,1506,1561.27,2023-08-01
TR886923,2023-05-07,2023-05-07 15:14:37,Negotiate,企业债,债券E,机构B,交易员5,机构E,交易员4,101.08,4.4,2192,2215.67,2023-05-07
TR647949,2023-08-21,2023-08-21 14:27:37,RFQ,企业债,债券D,机构D,交易员5,机构E,交易员3,95.42,3.78,1325,1264.32,2023-08-21
TR762986,2023-12-30,2023-12-30 11:17:23,Negotiate,国债,债券B,机构C,交易员1,机构D,交易员3,99.53,3.77,7437,7402.05,2023-12-30
TR632225,2023-08-26,2023-08-26 10:10:31,RFQ,国债,债券D,机构A,交易员5,机构C,交易员3,99.93,4.98,5814,5809.93,2023-08-26
TR976550,2023-03-29,2023-03-29 13:24:49,Negotiate,企业债,债券C,机构B,交易员4,机构C,交易员2,97.74,3.92,3212,3139.41,2023-03-29
TR700271,2023-08-30,2023-08-30 09:52:48,Negotiate,政策性金融债,债券B,机构A,交易员1,机构B,交易员1,96.13,4.04,6073,5837.97,2023-08-30
TR320019,2023-12-02,2023-12-02 14:56:04,Negotiate,国债,债券B,机构C,交易员1,机构D,交易员2,102.18,3.5,9487,9693.82,2023-12-02
TR682804,2023-07-27,2023-07-27 13:32:23,Negotiate,企业债,债券E,机构B,交易员3,机构A,交易员3,102.07,3.7,5594,5709.8,2023-07-27
TR806229,2023-09-18,2023-09-18 11:41:30,RFQ,国债,债券E,机构D,交易员4,机构E,交易员5,98.21,3.75,9055,8892.92,2023-09-18
TR697796,2023-04-09,2023-04-09 16:49:15,RFQ,国债,债券E,机构E,交易员4,机构C,交易员2,100.8,3.37,7637,7698.1,2023-04-09
TR700628,2023-09-20,2023-09-20 14:56:34,Negotiate,政策性金融债,债券C,机构E,交易员3,机构A,交易员2,95.06,3.4,9221,8765.48,2023-09-20
TR524451,2023-05-06,2023-05-06 14:21:53,RFQ,企业债,债券B,机构C,交易员3,机构E,交易员3,97.88,4.22,7950,7781.46,2023-05-06
TR658491,2023-06-13,2023-06-13 10:29:30,Negotiate,国债,债券E,机构C,交易员5,机构D,交易员3,98.87,3.14,9448,9341.24,2023-06-13
TR614603,2023-12-26,2023-12-26 14:01:37,Negotiate,国债,债券A,机构E,交易员2,机构C,交易员1,104.72,4.33,9929,10397.65,2023-12-26
TR210458,2023-01-18,2023-01-18 13:27:15,RFQ,国债,债券D,机构B,交易员1,机构A,交易员5,100.01,3.2,5655,5655.57,2023-01-18
TR566060,2023-01-03,2023-01-03 15:54:43,RFQ,政策性金融债,债券C,机构C,交易员5,机构A,交易员1,101.53,4.98,3267,3316.99,2023-01-03
TR174117,2023-11-01,2023-11-01 15:47:19,Negotiate,国债,债券B,机构D,交易员2,机构B,交易员3,99.45,4.92,1917,1906.46,2023-11-01
TR918172,2023-02-18,2023-02-18 14:11:13,Negotiate,企业债,债券D,机构C,交易员5,机构E,交易员5,96.2,4.35,4364,4198.17,2023-02-18
TR419464,2023-03-09,2023-03-09 11:20:06,Negotiate,国债,债券E,机构B,交易员4,机构C,交易员2,99.71,3.5,4680,4666.43,2023-03-09
TR958748,2023-03-29,2023-03-29 13:46:15,Negotiate,企业债,债券C,机构C,交易员2,机构D,交易员1,97.08,3.47,4299,4173.47,2023-03-29
TR283753,2023-12-19,2023-12-19 16:27:46,Negotiate,国债,债券A,机构D,交易员4,机构C,交易员4,99.81,4.59,7866,7851.05,2023-12-19
TR461940,2023-03-08,2023-03-08 16:35:06,RFQ,国债,债券B,机构D,交易员5,机构C,交易员2,103.88,4.57,4071,4228.95,2023-03-08
TR717405,2023-06-12,2023-06-12 14:13:42,RFQ,国债,债券C,机构A,交易员5,机构B,交易员2,100.04,3.4,8761,8764.5,2023-06-12
TR164007,2023-01-07,2023-01-07 12:12:49,RFQ,政策性金融债,债券E,机构C,交易员2,机构D,交易员5,101.47,4.2,7189,7294.68,2023-01-07
TR369702,2023-03-04,2023-03-04 11:25:11,Negotiate,政策性金融债,债券C,机构C,交易员3,机构B,交易员1,98.98,3.1,4693,4645.13,2023-03-04
TR960489,2023-06-28,2023-06-28 11:49:31,Negotiate,国债,债券A,机构B,交易员1,机构A,交易员2,95.88,4.97,6252,5994.42,2023-06-28
TR881229,2023-06-30,2023-06-30 14:11:41,Negotiate,企业债,债券D,机构B,交易员4,机构C,交易员1,100.8,4.63,2885,2908.08,2023-06-30
TR783633,2023-10-24,2023-10-24 13:30:49,Negotiate,国债,债券B,机构B,交易员3,机构A,交易员1,96.55,4.68,1718,1658.73,2023-10-24
TR834041,2023-07-28,2023-07-28 14:50:03,RFQ,政策性金融债,债券B,机构C,交易员1,机构D,交易员2,101.55,4.88,3824,3883.27,2023-07-28
TR772001,2023-08-15,2023-08-15 16:14:29,RFQ,企业债,债券A,机构A,交易员3,机构B,交易员5,95.78,3.05,3099,2968.22,2023-08-15
TR429419,2023-07-12,2023-07-12 10:48:13,RFQ,政策性金融债,债券E,机构B,交易员4,机构D,交易员4,104.58,3.11,5496,5747.72,2023-07-12
TR382837,2023-02-28,2023-02-28 14:57:53,RFQ,国债,债券D,机构A,交易员3,机构E,交易员4,103.06,3.88,9055,9332.08,2023-02-28
TR539014,2023-03-31,2023-03-31 09:03:19,Negotiate,政策性金融债,债券A,机构A,交易员3,机构C,交易员1,99.02,2.53,3123,3092.39,2023-03-31
TR155859,2023-09-23,2023-09-23 09:31:40,RFQ,政策性金融债,债券E,机构C,交易员1,机构A,交易员5,96.78,4.68,4014,3884.75,2023-09-23
TR840982,2023-08-28,2023-08-28 14:14:59,RFQ,政策性金融债,债券A,机构D,交易员3,机构A,交易员1,97.74,4.81,1956,1911.79,2023-08-28
TR345576,2023-10-18,2023-10-18 14:38:18,Negotiate,企业债,债券D,机构E,交易员1,机构B,交易员5,101.84,2.62,3895,3966.67,2023-10-18
TR480809,2023-10-19,2023-10-19 12:20:03,RFQ,国债,债券C,机构E,交易员5,机构A,交易员1,102.9,2.62,5809,5977.46,2023-10-19
TR170533,2023-12-22,2023-12-22 10:17:32,Negotiate,政策性金融债,债券E,机构A,交易员2,机构C,交易员4,104.06,3.53,1847,1921.99,2023-12-22
TR391583,2023-05-17,2023-05-17 13:39:39,RFQ,企业债,债券B,机构B,交易员5,机构C,交易员5,96.59,3.54,8208,7928.11,2023-05-17
TR333133,2023-10-26,2023-10-26 13:01:49,Negotiate,企业债,债券A,机构D,交易员4,机构B,交易员2,98.64,3.03,7453,7351.64,2023-10-26
TR419663,2023-11-01,2023-11-01 12:04:26,RFQ,企业债,债券B,机构B,交易员3,机构C,交易员3,97.29,2.66,6693,6511.62,2023-11-01
TR639225,2023-04-12,2023-04-12 11:38:45,RFQ,国债,债券A,机构A,交易员2,机构B,交易员1,103.11,2.62,6736,6945.49,2023-04-12
TR620375,2023-06-19,2023-06-19 16:10:27,RFQ,政策性金融债,债券A,机构B,交易员4,机构A,交易员1,99.74,4.74,1072,1069.21,2023-06-19
TR815681,2023-12-10,2023-12-10 09:48:35,RFQ,企业债,债券D,机构B,交易员3,机构A,交易员2,96.01,4.48,2659,2552.91,2023-12-10
TR453146,2023-08-03,2023-08-03 16:00:24,Negotiate,国债,债券E,机构B,交易员2,机构E,交易员3,100.49,4.24,2704,2717.25,2023-08-03
TR451609,2023-04-02,2023-04-02 15:58:36,RFQ,政策性金融债,债券E,机构C,交易员2,机构D,交易员5,102.83,2.81,3138,3226.81,2023-04-02
TR494435,2023-07-31,2023-07-31 12:33:24,RFQ,企业债,债券E,机构B,交易员1,机构E,交易员3,103.35,3.14,4070,4206.35,2023-07-31
TR625148,2023-12-16,2023-12-16 11:17:36,RFQ,政策性金融债,债券D,机构C,交易员1,机构D,交易员5,104.69,4.21,6953,7279.1,2023-12-16
TR340388,2023-02-13,2023-02-13 16:33:33,Negotiate,政策性金融债,债券C,机构D,交易员3,机构A,交易员1,97.45,4.8,8190,7981.15,2023-02-13
TR567018,2023-08-01,2023-08-01 10:19:54,RFQ,政策性金融债,债券B,机构D,交易员4,机构C,交易员2,101.44,3.69,5878,5962.64,2023-08-01
TR647616,2023-07-06,2023-07-06 10:47:18,Negotiate,政策性金融债,债券C,机构D,交易员5,机构E,交易员2,99.47,4.49,3604,3584.9,2023-07-06
